angle,height,distance
12.0,53.0,34.29916455403145
13.0,53.0,34.347342795530714
14.0,53.0,34.3837586511049
15.0,53.0,34.408222592303346
16.0,53.0,34.42054942658002
17.0,53.0,34.42055863154027
18.0,53.0,34.408074689554915
19.0,53.0,34.38292742207128
20.0,53.0,34.3449523229425
21.0,53.0,34.293990890088644
22.0,53.0,34.22989095479858
23.0,53.0,34.15250700797777
24.0,53.0,34.06170052264687
25.0,53.0,33.957340271996564
26.0,53.0,33.839302642307054
27.0,53.0,33.70747194004582
28.0,53.0,33.56174069246421
29.0,53.0,33.402009941021994
30.0,53.0,33.228189526980124
31.0,53.0,33.04019836851432
32.0,53.0,32.83796472871634
33.0,53.0,32.62142647386597
34.0,53.0,32.390531321373956
35.0,53.0,32.14523707681593
36.0,53.0,31.88551185949701
37.0,53.0,31.61133431600953
38.0,53.0,31.322693821269034
39.0,53.0,31.01959066653833
40.0,53.0,30.702036233974635
41.0,53.0,30.370053157261694
42.0,53.0,30.023675467915734
43.0,53.0,29.662948726882775
44.0,53.0,29.287930141073417
45.0,53.0,28.898688664510974
46.0,53.0,28.49530508379906
47.0,53.0,28.07787208764503
48.0,53.0,27.646494320207086
49.0,53.0,27.20128841806372
50.0,53.0,26.742383030635846
51.0,53.0,26.26991882392371
52.0,53.0,25.784048467451914
53.0,53.0,25.284936604348086
54.0,53.0,24.77275980451176
55.0,53.0,24.24770650086193
56.0,53.0,23.709976908682503
57.0,53.0,23.159782928116066
58.0,53.0,22.59734802988686
59.0,53.0,22.022907124364092
60.0,53.0,21.436706414106336
61.0,53.0,20.839003230057237
62.0,53.0,20.230065851591235
63.0,53.0,19.610173310636373
64.0,53.0,18.979615180128572
65.0,53.0,18.338691347078896
66.0,53.0,17.68771177056121
67.0,53.0,17.026996224953376
68.0,53.0,16.356874028789676
69.0,53.0,15.677683759606149
70.0,53.0,14.989772955183653
71.0,53.0,14.293497801615885
72.0,53.0,13.589222808650756
73.0,53.0,12.877320472774533
74.0,53.0,12.158170928527474
75.0,53.0,11.432161588558817
76.0,53.0,10.699686772946617
77.0,53.0,9.961147328325046
78.0,53.0,9.21695023737782
79.0,53.0,8.467508219271219
80.0,53.0,7.713239321614725
81.0,53.0,6.954566504549928
82.0,53.0,6.191917217580865
83.0,53.0,5.4257229697699785
84.0,53.0,4.6564188939339966
85.0,53.0,3.884443305483319
86.0,53.0,3.110237256556559
87.0,53.0,2.3342440861090648
88.0,53.0,1.5569089666203286
89.0,53.0,0.7786784480905079
90.0,53.0,2.732142123423349E-15
0.0,54.0,33.185742571414046
1.0,54.0,33.35910324509734
2.0,54.0,33.52309269552032
3.0,54.0,33.67749453718625
4.0,54.0,33.82209301943505
5.0,54.0,33.95667330959727
6.0,54.0,34.08102178307667
7.0,54.0,34.19492631993747
8.0,54.0,34.298176607545045
9.0,54.0,34.390564448782186
10.0,54.0,34.471884075337464
11.0,54.0,34.541932465538906
12.0,54.0,34.600509666181964
13.0,54.0,34.64741911778114
14.0,54.0,34.68246798265351
15.0,54.0,34.705467475224545
16.0,54.0,34.71623319393056
17.0,54.0,34.714585454077046
18.0,54.0,34.70034962099927
19.0,54.0,34.673356442860864
20.0,54.0,34.633442382416874
21.0,54.0,34.58044994706078
22.0,54.0,34.514228016470064
23.0,54.0,34.43463216716155
24.0,54.0,34.34152499326718
25.0,54.0,34.23477642284132
26.0,54.0,34.114264029014215
27.0,54.0,33.97987333531059
28.0,54.0,33.83149811445977
29.0,54.0,33.66904068003181
30.0,54.0,33.492412170245636
31.0,54.0,33.30153282330637
32.0,54.0,33.09633224364438
33.0,54.0,32.876749658443465
34.0,54.0,32.642734163863096
35.0,54.0,32.394244960379304
36.0,54.0,32.131251576687674
37.0,54.0,31.85373408163507
38.0,54.0,31.561683283668774
39.0,54.0,31.255100917315847
40.0,54.0,30.933999816231392
41.0,54.0,30.598404072379903
42.0,54.0,30.24834918094131
43.0,54.0,29.883882170561453
44.0,54.0,29.505061718595137
45.0,54.0,29.111958251019306
46.0,54.0,28.70465402672389
47.0,54.0,28.283243205918147
48.0,54.0,27.847831902421017
49.0,54.0,27.39853821963501
50.0,54.0,26.935492270034697
51.0,54.0,26.45883617803179
52.0,54.0,25.968724066110653
53.0,54.0,25.465322024159434
54.0,54.0,24.948808061953176
55.0,54.0,24.419372044776946
56.0,54.0,23.877215612207536
57.0,54.0,23.322552080103474
58.0,54.0,22.755606325883253
59.0,54.0,22.176614657201945
60.0,54.0,21.585824664165777
61.0,54.0,20.983495055253663
62.0,54.0,20.369895477143082
63.0,54.0,19.74530631866582
64.0,54.0,19.110018499146697
65.0,54.0,18.464333241404944
66.0,54.0,17.80856182972428
67.0,54.0,17.143025353122912
68.0,54.0,16.46805443427968
69.0,54.0,15.78398894449604
70.0,54.0,15.09117770509709
71.0,54.0,14.389978175696992
72.0,54.0,13.680756129775377
73.0,54.0,12.963885318032307
74.0,54.0,12.239747120008719
75.0,54.0,11.508730184478289
76.0,54.0,10.77123005913444
77.0,54.0,10.027648810113245
78.0,54.0,9.278394631908984
79.0,54.0,8.523881448254112
80.0,54.0,7.764528504549712
81.0,54.0,7.000759952445353
82.0,54.0,6.233004427179668
83.0,54.0,5.461694618304051
84.0,54.0,4.687266834422007
85.0,54.0,3.910160562585941
86.0,54.0,3.1308180230012628
87.0,54.0,2.349683719694909
88.0,54.0,1.5672039878114157
89.0,54.0,0.7838265382050167
90.0,54.0,2.7502041269598796E-15
0.0,55.0,33.491608415776646
1.0,55.0,33.66491814741234
2.0,55.0,33.82875480026885
3.0,55.0,33.982902074524496
4.0,55.0,34.127144362132
5.0,55.0,34.26126702970458
6.0,55.0,34.3850567082251
7.0,55.0,34.49830158915603
8.0,55.0,34.60079172650064
9.0,55.0,34.69231934434013
10.0,55.0,34.77267914934598
11.0,55.0,34.8416686477438
12.0,55.0,34.899088466181325
13.0,55.0,34.94474267593355
14.0,55.0,34.97843911985751
15.0,55.0,34.99998974149169
16.0,55.0,35.00921091567868
17.0,55.0,35.00592378007565
18.0,55.0,34.98995456690397
19.0,55.0,34.961134934278974
20.0,55.0,34.919302296451704
21.0,55.0,34.8643001522879
22.0,55.0,34.79597841130413
23.0,55.0,34.7141937165781
24.0,55.0,34.61880976384947
25.0,55.0,34.509697616127895
26.0,55.0,34.38673601312842
27.0,55.0,34.249811674859
28.0,55.0,34.09881959869175
29.0,55.0,33.93366334925793
30.0,55.0,33.75425534051769
31.0,55.0,33.56051710936701
32.0,55.0,33.35237958015901
33.0,55.0,33.129783319531846
34.0,55.0,32.892678780952714
35.0,55.0,32.64102653840633
36.0,55.0,32.37479750867596
37.0,55.0,32.09397316168701
38.0,55.0,31.798545718405308
39.0,55.0,31.488518335806603
40.0,55.0,31.16390527845843
41.0,55.0,30.824732076281663
42.0,55.0,30.471035668085623
43.0,55.0,30.102864530498863
44.0,55.0,29.720278791945624
45.0,55.0,29.323350331347307
46.0,55.0,28.9121628612579
47.0,55.0,28.486811995172527
48.0,55.0,28.04740529877847
49.0,55.0,27.594062324949135
50.0,55.0,27.126914632312353
51.0,55.0,26.6461057872556
52.0,55.0,26.151791349261853
53.0,55.0,25.64413883950145
54.0,55.0,25.123327692635883
55.0,55.0,24.589549191821288
56.0,55.0,24.043006386929633
57.0,55.0,23.483913996036524
58.0,55.0,22.912498290254835
59.0,55.0,22.328996962023254
60.0,55.0,21.733658976988337
61.0,55.0,21.12674440964776
62.0,55.0,20.508524262951028
63.0,55.0,19.879280272081687
64.0,55.0,19.239304692672714
65.0,55.0,18.58890007373338
66.0,55.0,17.928379015591837
67.0,55.0,17.258063913183328
68.0,55.0,16.578286685038275
69.0,55.0,15.88938848834853
70.0,55.0,15.191719420513028
71.0,55.0,14.485638207586602
72.0,55.0,13.771511880076742
73.0,55.0,13.049715436554012
74.0,55.0,12.320631495561356
75.0,55.0,11.584649936326405
76.0,55.0,10.84216752879865
77.0,55.0,10.093587553550494
78.0,55.0,9.339319412097145
79.0,55.0,8.57977822820522
80.0,55.0,7.81538444077448
81.0,55.0,7.046563388889728
82.0,55.0,6.273744889652443
83.0,55.0,5.497362809412808
84.0,55.0,4.717854629032866
85.0,55.0,3.935661003820877
86.0,55.0,3.1512253187850057
87.0,55.0,2.3649932398616857
88.0,55.0,1.5774122617800976
89.0,55.0,0.7889312532295115
90.0,55.0,2.7681139535706925E-15
0.0,56.0,33.794706072627406
1.0,56.0,33.96796540106025
2.0,56.0,34.131650872349425
3.0,56.0,34.28554627074476
4.0,56.0,34.4294361281444
5.0,56.0,34.5631060067211
6.0,56.0,34.6863427882692
7.0,56.0,34.798934969851274
8.0,56.0,34.90067296529715
9.0,56.0,34.99134941208199
10.0,56.0,35.07075948308559
11.0,56.0,35.138701202712
12.0,56.0,35.19497576682569
13.0,56.0,35.239387865940834
14.0,56.0,35.27174601108024
15.0,56.0,35.29186286170313
16.0,56.0,35.29955555508512
17.0,56.0,35.29464603651936
18.0,56.0,35.27696138969539
19.0,56.0,35.24633416660161
20.0,56.0,35.20260271628868
21.0,56.0,35.14561151182406
22.0,56.0,35.07521147476335
23.0,56.0,34.99126029646084
24.0,56.0,34.89362275554081
25.0,56.0,34.78217103085223
26.0,56.0,34.65678500923203
27.0,56.0,34.51735258740717
28.0,56.0,34.363769967372555
29.0,56.0,34.19594194458983
30.0,56.0,34.01378218836308
31.0,56.0,33.81721351375894
32.0,56.0,33.606168144452845
33.0,56.0,33.380587965898314
34.0,56.0,33.14042476823295
35.0,56.0,32.88564047835391
36.0,56.0,32.61620738061466
37.0,56.0,32.3321083256166
38.0,56.0,32.03333692659146
39.0,56.0,31.719897742893917
40.0,56.0,31.391806450148515
41.0,56.0,31.049089996621127
42.0,56.0,30.69178674541108
43.0,56.0,30.31994660208836
44.0,56.0,29.933631127427724
45.0,56.0,29.532913634920916
46.0,56.0,29.117879272777373
47.0,56.0,28.68862509015359
48.0,56.0,28.24526008738184
49.0,56.0,27.78790524999924
50.0,56.0,27.316693566409256
51.0,56.0,26.831770029038502
52.0,56.0,26.333291618882864
53.0,56.0,25.82142727336807
54.0,56.0,25.296357837480723
55.0,56.0,24.758275998157007
56.0,56.0,24.207386201946598
57.0,56.0,23.643904556000127
58.0,56.0,23.068058712458487
59.0,56.0,22.480087736352353
60.0,56.0,21.88024195714921
61.0,56.0,21.2687828041148
62.0,56.0,20.64598262568362
63.0,56.0,20.012124493061666
64.0,56.0,19.36750198831131
65.0,56.0,18.712418977195348
66.0,56.0,18.04718936708309
67.0,56.0,17.372136850246452
68.0,56.0,16.687594632899156
69.0,56.0,15.993905150355276
70.0,56.0,15.291419768707037
71.0,56.0,14.580498473443658
72.0,56.0,13.861509545454426
73.0,56.0,13.134829224880047
74.0,56.0,12.400841363295578
75.0,56.0,11.659937064727432
76.0,56.0,10.912514316024529
77.0,56.0,10.158977607120839
78.0,56.0,9.399737541742473
79.0,56.0,8.635210439127539
80.0,56.0,7.865817927341312
81.0,56.0,7.091986528782068
82.0,56.0,6.314147238485408
83.0,56.0,5.5327350958459585
84.0,56.0,4.748188750385517
85.0,56.0,3.9609500222059144
86.0,56.0,3.171463457773077
87.0,56.0,2.380175881685906
88.0,56.0,1.5875359450896993
89.0,56.0,0.7939936713991894
90.0,56.0,2.7858753860328255E-15
0.0,57.0,34.0951093676914
1.0,57.0,34.26831881535737
2.0,57.0,34.4318546718742
3.0,57.0,34.585500804026125
4.0,57.0,34.72904188109988
5.0,57.0,34.862263657258886
6.0,57.0,34.98495326053848
7.0,57.0,35.09689948804287
8.0,57.0,35.19789310689829
9.0,57.0,35.28772716049113
10.0,57.0,35.366197279495914
11.0,57.0,35.43310199717514
12.0,57.0,35.4882430684103
13.0,57.0,35.531425791904454
14.0,57.0,35.562459334976516
15.0,57.0,35.5811570603507
16.0,57.0,35.58733685432879
17.0,57.0,35.580821455718834
18.0,57.0,35.56143878488138
19.0,57.0,35.52902227224438
20.0,57.0,35.483411185628775
21.0,57.0,35.42445095572041
22.0,57.0,35.35199349901905
23.0,57.0,35.265897537592075
24.0,57.0,35.16602891495994
25.0,57.0,35.05226090744105
26.0,57.0,34.92447453028678
27.0,57.0,34.7825588379417
28.0,57.0,34.62641121777159
29.0,57.0,34.45593767660894
30.0,57.0,34.27105311947701
31.0,57.0,34.07168161986476
32.0,57.0,33.85775668093885
33.0,57.0,33.62922148709405
34.0,57.0,33.38602914526011
35.0,57.0,33.128142915401625
36.0,57.0,32.85553642966665
37.0,57.0,32.56819389966136
38.0,57.0,32.26611031134982
39.0,57.0,31.949291607101483
40.0,57.0,31.617754854433493
41.0,57.0,31.271528401020564
42.0,57.0,30.91065201557106
43.0,57.0,30.53517701419574
44.0,57.0,30.14516637192305
45.0,57.0,29.740694819043735
46.0,57.0,29.3218489219967
47.0,57.0,28.888727148537484
48.0,57.0,28.44143991696101
49.0,57.0,27.980109629180504
50.0,57.0,27.504870687495135
51.0,57.0,27.015869494909783
52.0,57.0,26.513264438900904
53.0,57.0,25.997225858554
54.0,57.0,25.467935995028217
55.0,57.0,24.925588925335166
56.0,57.0,24.370390479449004
57.0,57.0,23.802558140795462
58.0,57.0,23.222320930197444
59.0,57.0,22.629919273384644
60.0,57.0,22.02560485220359
61.0,57.0,21.409640439693852
62.0,57.0,20.78229971922401
63.0,57.0,20.143867087909147
64.0,57.0,19.494637444558627
65.0,57.0,18.834915962429665
66.0,57.0,18.16501784708816
67.0,57.0,17.48526807970323
68.0,57.0,16.796001146127026
69.0,57.0,16.097560752134445
70.0,57.0,15.390299525221021
71.0,57.0,14.674578703379195
72.0,57.0,13.950767811294401
73.0,57.0,13.219244324423341
74.0,57.0,12.480393321436106
75.0,57.0,11.73460712552287
76.0,57.0,10.982284935083495
77.0,57.0,10.223832444335605
78.0,57.0,9.459661454392576
79.0,57.0,8.690189475377872
80.0,57.0,7.915839320156613
81.0,57.0,7.137038690277985
82.0,57.0,6.354219754734606
83.0,57.0,5.567818722156034
84.0,57.0,4.7782754070637825
85.0,57.0,3.986032790824418
86.0,57.0,3.1915365779455533
87.0,57.0,2.3952347483666454
88.0,57.0,1.5975771064026647
89.0,57.0,0.7990148270040389
90.0,57.0,2.803492052954057E-15
0.0,58.0,34.3928889024228
1.0,58.0,34.56604897615314
2.0,58.0,34.72943673789947
3.0,58.0,34.88283613550563
4.0,58.0,35.026031973194094
5.0,58.0,35.158810193694904
6.0,58.0,35.28095816689937
7.0,58.0,35.392264984620105
8.0,58.0,35.492521761013855
9.0,58.0,35.58152193819784
10.0,58.0,35.659061596567206
11.0,58.0,35.72493976929814
12.0,58.0,35.77895876049929
13.0,58.0,35.82092446645523
14.0,58.0,35.8506466993859
15.0,58.0,35.867939513129286
16.0,58.0,35.87262153013948
17.0,58.0,35.86451626917778
18.0,58.0,35.8434524730629
19.0,58.0,35.80926443583588
20.0,58.0,35.76179232868673
21.0,58.0,35.70088252398348
22.0,58.0,35.62638791673923
23.0,58.0,35.53816824285018
24.0,58.0,35.43609039343665
25.0,58.0,35.320028724619874
26.0,58.0,35.18986536207042
27.0,58.0,35.045490499668524
28.0,58.0,34.88680269162338
29.0,58.0,34.71370913740655
30.0,58.0,34.526125958864874
31.0,58.0,34.32397846889008
32.0,58.0,34.107201431035534
33.0,58.0,33.87573930948599
34.0,58.0,33.62954650880233
35.0,58.0,33.3685876028818
36.0,58.0,33.092837552593345
37.0,58.0,32.80228191156859
38.0,58.0,32.49691701965103
39.0,58.0,32.17675018352905
40.0,58.0,31.841799844102674
41.0,58.0,31.49209573015937
42.0,58.0,31.12767899795993
43.0,58.0,30.748602356363183
44.0,58.0,30.35493017714497
45.0,58.0,29.94673859019621
46.0,58.0,29.524115563313188
47.0,58.0,29.087160966322706
48.0,58.0,28.63598661931493
49.0,58.0,28.17071632478636
50.0,58.0,27.691485883526347
51.0,58.0,27.19844309411075
52.0,58.0,26.691747735897195
53.0,58.0,26.171571535447175
54.0,58.0,25.638098116330724
55.0,58.0,25.091522932300222
56.0,58.0,24.53205318385012
57.0,58.0,23.95990771820962
58.0,58.0,23.375316912845364
59.0,58.0,22.77852254258055
60.0,58.0,22.169777630466246
61.0,58.0,21.549346282569363
62.0,58.0,20.917503506869966
63.0,58.0,20.27453501648836
64.0,58.0,19.620737017489486
65.0,58.0,18.956415981538832
66.0,58.0,18.28188840370983
67.0,58.0,17.597480545767848
68.0,58.0,16.903528165280733
69.0,58.0,16.20037623092904
70.0,58.0,15.48837862441272
71.0,58.0,14.767897829372675
72.0,58.0,14.039304607767225
73.0,58.0,13.302977664164025
74.0,58.0,12.559303298427508
75.0,58.0,11.80867504730091
76.0,58.0,11.05149331539953
77.0,58.0,10.288164996149066
78.0,58.0,9.519103083218834
79.0,58.0,8.744726273014564
80.0,58.0,7.965458558810012
81.0,58.0,7.181728817109276
82.0,58.0,6.393970386844293
83.0,58.0,5.60262064202297
84.0,58.0,4.808120558453689
85.0,58.0,4.010914275181079
86.0,58.0,3.2114486512761973
87.0,58.0,2.4101728186313793
88.0,58.0,1.6075377314161874
89.0,58.0,0.8039957128561759
90.0,58.0,2.8209674374286434E-15
0.0,59.0,34.688112247770924
1.0,59.0,34.86122343954288
2.0,59.0,35.024464581977895
3.0,59.0,35.17761970256367
4.0,59.0,35.32047373810309
5.0,59.0,35.45281281660519
6.0,59.0,35.574424545606654
7.0,59.0,35.685098306507236
8.0,59.0,35.78462555447697
9.0,59.0,35.87280012346815
10.0,59.0,35.94941853584187
11.0,59.0,36.014280316096446
12.0,59.0,36.06718830816362
13.0,59.0,36.10794899571916
14.0,59.0,36.136372824935776
15.0,59.0,36.15227452908926
16.0,59.0,36.15547345441402
17.0,59.0,36.145793886590056
18.0,59.0,36.12306537723185
19.0,59.0,36.08712306973921
20.0,59.0,36.03780802386203
21.0,59.0,35.97496753832426
22.0,59.0,35.898455470847765
23.0,59.0,35.80813255491381
24.0,59.0,35.70386671259922
25.0,59.0,35.58553336282493
26.0,59.0,35.45301572435784
27.0,59.0,35.30620511291085
28.0,59.0,35.14500123169336
29.0,59.0,34.96931245477162
30.0,59.0,34.77905610260946
31.0,59.0,34.57415870917055
32.0,59.0,34.35455627997746
33.0,59.0,34.12019454053719
34.0,59.0,33.871029174559375
35.0,59.0,33.60702605141144
36.0,59.0,33.3281614422739
37.0,59.0,33.034422224479876
38.0,59.0,32.725806073544426
39.0,59.0,32.40232164241252
40.0,59.0,32.063988727478204
41.0,59.0,31.710838420952857
42.0,59.0,31.342913249185916
43.0,59.0,30.960267296568816
44.0,59.0,30.56296631467973
45.0,59.0,30.15108781635523
46.0,59.0,29.724721154403717
47.0,59.0,29.283967584704413
48.0,59.0,28.828940313465683
49.0,59.0,28.35976452844605
50.0,59.0,27.876577413971916
51.0,59.0,27.37952814961595
52.0,59.0,26.868777892430955
53.0,59.0,26.34449974266448
54.0,59.0,25.806878692909823
55.0,59.0,25.25611156067984
56.0,59.0,24.69240690441978
57.0,59.0,24.11598492300594
58.0,59.0,23.527077338806183
59.0,59.0,22.92592726440843
60.0,59.0,22.312789053151562
61.0,59.0,21.68792813362259
62.0,59.0,21.051620828311478
63.0,59.0,20.40415415664301
64.0,59.0,19.745825622632015
65.0,59.0,19.076942987434787
66.0,59.0,18.397824027095425
67.0,59.0,17.708796275810705
68.0,59.0,17.010196755062033
69.0,59.0,16.302371688986124
70.0,59.0,15.585676206379619
71.0,59.0,14.860474029754522
72.0,59.0,14.127137151882895
73.0,59.0,13.386045500289738
74.0,59.0,12.637586590172566
75.0,59.0,11.882155166245022
76.0,59.0,11.120152834019589
77.0,59.0,10.351987681061606
78.0,59.0,9.578073888762665
79.0,59.0,8.798831335196532
80.0,59.0,8.014685189635097
81.0,59.0,7.226065499314611
82.0,59.0,6.433406769055036
83.0,59.0,5.637147534346334
84.0,59.0,4.8377299285257305
85.0,59.0,4.035599244679283
86.0,59.0,3.231203492909194
87.0,59.0,2.424992953615529
88.0,59.0,1.6174197274471391
89.0,59.0,0.8089372825818766
90.0,59.0,2.838304885078075E-15
0.0,60.0,34.98084412322713
1.0,60.0,35.15390691086541
2.0,60.0,35.31700286700933
3.0,60.0,35.46991609742988
4.0,60.0,35.612431669247265
5.0,60.0,35.74433589259021
6.0,60.0,35.865416608594536
7.0,60.0,35.97546348332553
8.0,60.0,36.07426830718363
9.0,60.0,36.16162529932853
10.0,60.0,36.23733141663358
11.0,60.0,36.301186666660634
12.0,60.0,36.352994424123985
13.0,60.0,36.39256175029335
14.0,60.0,36.41969971476721
15.0,60.0,36.434223719031145
16.0,60.0,36.43595382120122
17.0,60.0,36.42471506133865
18.0,60.0,36.40033778671048
19.0,60.0,36.362657976360715
20.0,60.0,36.31151756434845
21.0,60.0,36.24676476100309
22.0,60.0,36.16825437154176
23.0,60.0,36.075848111391736
24.0,60.0,35.9694149175596
25.0,60.0,35.848831255389655
26.0,60.0,35.71398142005729
27.0,60.0,35.56475783214698
28.0,60.0,35.40106132667174
29.0,60.0,35.222801434898216
30.0,60.0,35.02989665835217
31.0,60.0,34.82227473439015
32.0,60.0,34.599872892736514
33.0,60.0,34.362638102399956
34.0,60.0,34.11052730839914
35.0,60.0,33.84350765774608
36.0,60.0,33.56155671415328
37.0,60.0,33.26466266095267
38.0,60.0,32.95282449173479
39.0,60.0,32.62605218823992
40.0,60.0,32.28436688505666
41.0,60.0,31.92780102070818
42.0,60.0,31.55639847473185
43.0,60.0,31.170214690385134
44.0,60.0,30.76931678263711
45.0,60.0,30.353783631133457
46.0,60.0,29.923705957851055
47.0,60.0,29.479186389187415
48.0,60.0,29.020339502259553
49.0,60.0,28.54729185521657
50.0,60.0,28.060182001400637
51.0,60.0,27.55916048722066
52.0,60.0,27.044389833633897
53.0,60.0,26.51604450116074
54.0,60.0,25.97431083838838
55.0,60.0,25.41938701394946
56.0,60.0,24.85148293199173
57.0,60.0,24.270820131184852
58.0,60.0,23.677631667340005
59.0,60.0,23.07216197974743
60.0,60.0,22.454666741365802
61.0,60.0,21.825412693026085
62.0,60.0,21.18467746184044
63.0,60.0,20.532749364034455
64.0,60.0,19.869927192447676
65.0,60.0,19.19651998897423
66.0,60.0,18.512846802240844
67.0,60.0,17.819236430844533
68.0,60.0,17.1160271524971
69.0,60.0,16.403566439446724
70.0,60.0,15.682210660570151
71.0,60.0,14.952324770551149
72.0,60.0,14.214281986581815
73.0,60.0,13.468463453044397
74.0,60.0,12.715257894650279
75.0,60.0,11.955061258532098
76.0,60.0,11.18827634580231
77.0,60.0,10.415312433108868
78.0,60.0,9.636584884734432
79.0,60.0,8.852514755800643
80.0,60.0,8.06352838715335
81.0,60.0,7.2700569925174205
82.0,60.0,6.472536238522317
83.0,60.0,5.671405818210681
84.0,60.0,4.867109018652302
85.0,60.0,4.060092283295227
86.0,60.0,3.2508047696938
87.0,60.0,2.4396979032607216
88.0,60.0,1.6272249276962827
89.0,60.0,0.8138404527532952
90.0,60.0,2.855507611529445E-15
0.0,61.0,35.271146562495986
1.0,61.0,35.44416141032936
2.0,61.0,35.607113572731954
3.0,61.0,35.75978723244974
4.0,61.0,35.901967584743886
5.0,61.0,36.03344111882466
6.0,61.0,36.15399590553576
7.0,61.0,36.263421890874646
8.0,61.0,36.361511194910314
9.0,61.0,36.448058415635074
10.0,61.0,36.52286093726481
11.0,61.0,36.58571924248028
12.0,61.0,36.636437228080844
13.0,61.0,36.67482252350382
14.0,61.0,36.700686811643955
15.0,61.0,36.71384615139142
16.0,61.0,36.71412130129206
17.0,61.0,36.70133804372006
18.0,61.0,36.67532750894205
19.0,61.0,36.63592649844135
20.0,61.0,36.58297780686327
21.0,61.0,36.516330541935965
22.0,61.0,36.43584044171688
23.0,61.0,36.34137018851181
24.0,61.0,36.232789718813216
25.0,61.0,36.109976528605046
26.0,61.0,35.972815973384016
27.0,61.0,35.82120156225215
28.0,61.0,35.655035245441525
29.0,61.0,35.47422769464002
30.0,61.0,35.27869857549732
31.0,61.0,35.06837681170081
32.0,61.0,34.843200840025226
33.0,61.0,34.60311885577354
34.0,61.0,34.34808904804309
35.0,61.0,34.078079824268684
36.0,61.0,33.793070023512605
37.0,61.0,33.49304911799257
38.0,61.0,33.17801740235921
39.0,61.0,32.847986170257705
40.0,61.0,32.5029778777317
41.0,61.0,32.14302629305214
42.0,61.0,31.768176632579177
43.0,61.0,31.378485682291807
44.0,61.0,30.974021904646612
45.0,61.0,30.55486553045506
46.0,61.0,30.12110863549685
47.0,61.0,29.672855201615814
48.0,61.0,29.210221162073992
49.0,61.0,28.733334430969027
50.0,61.0,28.242334916550003
51.0,61.0,27.737374518296903
52.0,61.0,27.218617107658805
53.0,61.0,26.686238492376415
54.0,61.0,26.140426364344627
55.0,61.0,25.581380231000953
56.0,61.0,25.009311330255613
57.0,61.0,24.424442529008942
58.0,61.0,23.82700820533121
59.0,61.0,23.217254114409346
60.0,61.0,22.595437238393632
61.0,61.0,21.961825620306186
62.0,61.0,21.316698182200795
63.0,61.0,20.66034452779123
64.0,61.0,19.993064729792156
65.0,61.0,19.315169102242887
66.0,61.0,18.626977958110235
67.0,61.0,17.928821352491457
68.0,61.0,17.221038811762874
69.0,61.0,16.50397904904318
70.0,61.0,15.77799966636356
71.0,61.0,15.043466843958585
72.0,61.0,14.30075501711326
73.0,61.0,13.55024654102207
74.0,61.0,12.792331344135402
75.0,61.0,12.027406570487514
76.0,61.0,11.255876211517988
77.0,61.0,10.478150727915583
78.0,61.0,9.69464666202951
79.0,61.0,8.905786241407863
80.0,61.0,8.111996974037675
81.0,61.0,7.313711235873524
82.0,61.0,6.511365851254338
83.0,61.0,5.705401666818999
84.0,61.0,4.896263119541599
85.0,61.0,4.084397799516426
86.0,61.0,3.2702560081309486
87.0,61.0,2.454290312272295
88.0,61.0,1.6369550952187635
89.0,61.0,0.8187061048733576
90.0,61.0,2.8725787093787445E-15
0.0,62.0,35.5590790669926
1.0,62.0,35.73204642646899
2.0,62.0,35.89485614905398
3.0,62.0,36.04729249320949
4.0,62.0,36.18914078024322
5.0,62.0,36.32018767552319
6.0,62.0,36.440221475855935
7.0,62.0,36.54903240261566
8.0,62.0,36.646412900186576
9.0,62.0,36.73215793925765
10.0,62.0,36.806065324485694
11.0,62.0,36.867936006022305
12.0,62.0,36.9175743943784
13.0,62.0,36.95478867808285
14.0,62.0,36.97939114357269
15.0,62.0,36.991198496737
16.0,62.0,36.99003218552158
17.0,62.0,36.975718722988816
18.0,62.0,36.948090010215395
19.0,62.0,36.906983658400904
20.0,62.0,36.85224330955265
21.0,62.0,36.783718955105265
22.0,62.0,36.70126725182979
23.0,62.0,36.60475183438374
24.0,62.0,36.49404362385321
25.0,62.0,36.36902113163885
26.0,62.0,36.22957075804027
27.0,62.0,36.07558708489789
28.0,62.0,35.90697316165785
29.0,62.0,35.72364078423304
30.0,62.0,35.52551076604359
31.0,62.0,35.31251320063082
32.0,62.0,35.08458771525234
33.0,62.0,34.84168371487977
34.0,62.0,34.583760616036685
35.0,62.0,34.310788069932144
36.0,62.0,34.022746174363164
37.0,62.0,33.719625673880195
38.0,62.0,33.401428147730364
39.0,62.0,33.068166185115956
40.0,62.0,32.71986354732856
41.0,62.0,32.35655531634441
42.0,62.0,31.97828802949094
43.0,62.0,31.585119799821282
44.0,62.0,31.177120421860074
45.0,62.0,30.754371462411342
46.0,62.0,30.316966336147726
47.0,62.0,29.865010365728374
48.0,62.0,29.39862082622249
49.0,62.0,28.91792697364428
50.0,62.0,28.423070057435286
51.0,62.0,27.91420331675953
52.0,62.0,27.391491960507167
53.0,62.0,26.855113130932246
54.0,62.0,26.305255850880236
55.0,62.0,25.742120954591186
56.0,62.0,25.165921002093913
57.0,62.0,24.57688017723646
58.0,62.0,23.9752341694275
59.0,62.0,23.36123003919245
60.0,62.0,22.735126067676575
61.0,62.0,22.097191590256255
62.0,62.0,21.447706814446736
